district,district_reported,crop,year,season_group,yield_t_ha,yield_original,yield_unit,source_report,source_page,source_period,NDVI_mean,NDVI_max,EVI_mean,EVI_max,NDRE_mean,NDRE_max,GNDVI_mean,GNDVI_max,NDWI_mean,NDWI_max,VV_mean,VV_max,VH_mean,VH_max,VV_VH_mean,VV_VH_max,rainfall_total_mm,mean_temperature_C,minimum_temperature_C,maximum_temperature_C,relative_humidity_mean,solar_radiation_MJ_m2,clay_pct,sand_pct,soil_organic_carbon_g_kg,soil_pH,soil_water_content_pct
Sheikhupura,Sheikhupura,Moong,2020-21,Kharif,0.885642,8.96,maund/acre,2020-21(1).pdf,34,current,0.3900455947992151,0.7656930076040561,0.2816984765351727,0.6622466524034466,0.243481587819488,0.5445544459050504,0.3967568412906922,0.7027251183545359,-0.3967568412906922,-0.0891376337600172,-10.338630022039306,-5.174552571909394,-18.31919199590844,-13.253269387536204,7.980561973869118,13.84169322488548,543.4954748012718,28.168358251276448,22.39871077910609,33.97676617385289,57.67483391796418,4251.090866647867,23.79850245374199,33.92274444486069,8.113721071635437,7.981257670285172,21.966428256503214
Sialkot,Sialkot,Moong,2020-21,Kharif,0.72848,7.37,maund/acre,2020-21(1).pdf,34,current,0.4240700939070257,0.7691659661476421,0.2958453766942562,0.7176300457579332,0.2668004413782688,0.5446147110575906,0.428582341484475,0.6917708850444335,-0.428582341484475,-0.1126755654790964,-10.379704020722514,-5.535052823525356,-18.120789440814534,-13.403914725975188,7.741085420092027,13.3141136892903,712.7636168802031,26.560288583091527,20.76279480580604,32.36263075790246,63.20574884271348,4203.393097100785,24.703508211283296,35.855550385987776,9.638700575593294,7.546095993918459,23.53432442400144
Toba Tek Singh,T.T. Singh,Moong,2020-21,Kharif,0.86785,8.78,maund/acre,2020-21(1).pdf,34,current,0.3786232322920923,0.669999396786361,0.2833973958283281,0.5415479933495603,0.2497242442300793,0.4821555239026527,0.3988945154110117,0.6289289680930441,-0.3988945154110117,-0.1947897219277094,-10.70665319268415,-6.96571392164814,-17.86870945308172,-13.672698292171551,7.162056260397521,11.518263608200416,257.83396328663144,29.64544807335564,23.674893849189907,35.50683267782793,51.2393220186876,4442.576909209208,23.907420872767364,36.91952840911613,7.238798297002516,7.849334839720598,22.059556956591468
Vehari,Vehari,Moong,2020-21,Kharif,1.009197,10.21,maund/acre,2020-21(1).pdf,34,current,0.3885984235067585,0.7232921086652692,-0.6043010294636042,0.6005529281837132,0.2651755576168045,0.5364332356227094,0.3950114169227512,0.6694205521373592,-0.3950114169227512,-0.1514897494671535,-9.48754558099404,-4.976705345731019,-17.566114199578998,-13.224677222221947,8.078568618584942,14.02444228984956,182.03028080252537,30.358317756458657,24.45570274912401,36.262704772783536,47.927112395817765,4519.339984685159,23.35603558394696,37.36146115905564,7.60582505304757,7.725447351975578,21.627885546698934
Bhakkar,Bhakkar,Other Kharif Pulses,2020-21,Kharif,0.629636,6.37,maund/acre,2020-21(1).pdf,44,current,0.2677410309335358,0.5171964067650271,0.2041950635418338,0.399326313823646,0.169243043853079,0.3487956959489641,0.3080479720839978,0.5245232437413483,-0.3080479720839978,-0.1279737553016655,-14.0920413439467,-7.391373816299347,-21.811515190254013,-16.639702488232256,7.719473846307306,13.535684397036214,388.7615867495713,29.73291722414752,23.60935005656815,35.50924711405504,50.21233530223393,4435.369727373094,25.63160359057615,45.53904927822017,3.8457329597097214,8.06959084157948,18.819214794287902
Jhang,Jhang,Other Kharif Pulses,2020-21,Kharif,0.598995,6.06,maund/acre,2020-21(1).pdf,44,current,0.3744024018894641,0.6859781201766676,0.277457867036358,0.5380969634997859,0.241110468286467,0.4836468981133747,0.3909559158047245,0.6350090905784692,-0.3909559158047245,-0.1785369822972604,-11.457256726348572,-6.460660884208046,-19.113870439139067,-14.5203910555681,7.656613712790516,12.87850271326973,333.3373136745605,29.770169787823637,23.80512573235256,35.57842447288738,50.86442424450763,4437.653703830106,23.65182527947516,39.0487832927443,19.239098172034044,7.87153476162931,19.996877511508462
Jhelum,Jhelum,Other Kharif Pulses,2020-21,Kharif,0.140358,1.42,maund/acre,2020-21(1).pdf,44,current,0.3096682466727692,0.535212808322985,0.2095615467009425,0.3934327328871988,0.1930516622448126,0.3513180031437324,0.371488285784027,0.5259205412647172,-0.371488285784027,-0.1676025890824245,-10.876413053316686,-6.183616919937299,-18.104260059966464,-13.37598502380466,7.22784700664976,11.698246383906984,749.6913442182267,26.36326326512537,20.657550248919737,32.100702515062444,60.86806145041272,4226.339016683248,28.50895977572258,38.90203689092855,10.126246504418793,7.560819267363601,24.941683667990986
Leiah,Layyah,Other Kharif Pulses,2020-21,Kharif,0.877735,8.88,maund/acre,2020-21(1).pdf,44,current,0.3135719632024066,0.584700777090416,0.2397872719294023,0.4638350292052149,0.2016431926916893,0.3953460940060435,0.3389236328129169,0.5655899724763025,-0.3389236328129169,-0.1259663909832803,-12.925205857546391,-7.497994375893147,-20.5551344722586,-15.884065367468931,7.629928614712162,13.171824301247815,349.5930323198823,30.17822777261462,24.09303256790736,35.977208365233366,49.752181240386,4478.453717779375,25.259149635299778,43.85033340871682,5.972445975801173,8.004599340222109,18.83386697129538
Lodhran,Lodhran,Other Kharif Pulses,2020-21,Kharif,0.767029,7.76,maund/acre,2020-21(1).pdf,44,current,0.3915108132544144,0.7131126268856816,0.3050736706137941,0.637290501105838,0.2569157920721888,0.501673858965921,0.3999049255209416,0.6484116972047603,-0.3999049255209416,-0.1557198213259711,-9.124887271093176,-4.0073576427955615,-17.54462575481496,-12.66976866411894,8.41973848372176,15.131279944336429,154.7663521720195,30.68958607847736,24.78333020124072,36.65041924903105,46.91899697096937,4558.532604329584,23.217835758384222,39.90130627394911,7.25322511488862,7.609929988934917,21.97338927218241
Muzaffargarh,Muzaffargarh,Other Kharif Pulses,2020-21,Kharif,0.615798,6.23,maund/acre,2020-21(1).pdf,44,current,0.3570525229056383,0.6202377644776803,0.3075314978004049,3.23215477362942,0.2313843006963933,0.4240770779574139,0.3659404195143197,0.5865676310979548,-0.3659404195143197,-0.1106657751360807,-10.881258216769304,-6.546428429109391,-18.58062094278705,-14.41377523069273,7.699362726017765,12.59920285208581,287.403350028745,30.359119041374296,24.47541606236924,36.21746091614968,50.08759471351514,4537.2695903086615,26.08235207527239,37.969410723269775,7.650390303924253,7.857861348391416,23.2600493218038
Narowal,Narowal,Other Kharif Pulses,2020-21,Kharif,0.516954,5.23,maund/acre,2020-21(1).pdf,44,current,0.3927360133582701,0.7177352389426338,0.2750543700314592,0.5834145930385964,0.2451383095838046,0.5009952406901829,0.4159516243251934,0.6566754332507276,-0.4159516243251934,-0.1332176759094067,-10.620632021958386,-5.647971192105775,-18.36619676034072,-13.47308603612801,7.745564738382328,13.22058463348441,671.466081815895,26.515709269040684,20.96878400204436,32.212822859171645,63.05203305718919,4187.46840351155,25.97068612525871,36.63486821660056,9.66286449163842,7.463044303372875,23.76085870403111
Rahim Yar Khan,Rahim Yar Khan,Other Kharif Pulses,2020-21,Kharif,0.72255,7.31,maund/acre,2020-21(1).pdf,44,current,0.426326937590214,0.6932801133030033,0.3314097741125506,0.6061980553524522,0.2862954431687514,0.4913052772499852,0.4280740654222449,0.6395537296130522,-0.4280740654222449,-0.1592295690423799,-9.574206292760682,-5.536505465307544,-17.44728334036491,-13.50965946144392,7.873077047604247,12.956222587129933,208.57371821128132,31.25383001187171,25.211150435699125,37.19761695828126,45.658886226627686,4630.805264800979,21.111651265869988,50.688837550636386,5.867186429407751,7.964355242788109,14.704987166304575
Sargodha,Sargodha,Other Kharif Pulses,2020-21,Kharif,0.832266,8.42,maund/acre,2020-21(1).pdf,44,current,0.3877445203829692,0.659091345325891,0.2734528262006327,0.498045787547687,0.2483191796112512,0.4472887492540155,0.4052160150503056,0.6073943861757436,-0.4052160150503056,-0.2044907451275389,-10.261505547072886,-6.237357241458749,-17.51435113829647,-13.420692842573024,7.252845591223601,11.642357563926556,607.6602161630013,28.216667094537755,22.413197177363884,33.90564997958262,57.460350292802566,4287.739549526862,23.448826179669577,35.32617615897111,8.606320670300171,7.766515274993846,22.14593522259569
Bahawalnagar,Bahawalnagar,Phalsa,2020-21,Kharif,2.997939,30.33,maund/acre,2020-21(1).pdf,87,current,0.3419429063438146,0.6734009506972095,2.919024082900509,90.94929822280412,0.2183776587432239,0.4680156391761468,0.3717476372322654,0.6579358862978921,-0.3717476372322654,-0.1181883463839355,-10.721143353248928,-6.033565579389072,-18.993892695440746,-13.99159443643323,8.272749342191794,13.668037121948242,171.1748486434426,30.4910910627755,24.5302961548348,36.41161337658458,46.50684799723263,4504.334673215731,22.11870410270358,49.06349018520203,6.354501521522949,7.951007997333943,16.890878257760217
Bahawalpur,Bahawalpur,Phalsa,2020-21,Kharif,9.082775,91.89,maund/acre,2020-21(1).pdf,87,current,0.3157792323977109,0.5803789856884473,0.2484763175327637,0.5044931461297337,0.2011201109938502,0.3972840270342559,0.3526646952200611,0.5545896002836267,-0.3526646952200611,-0.1416277395809343,-11.91689490744822,-6.700443905253089,-20.013289198086348,-14.881613121317644,8.09639429063811,13.681367537025617,159.19022959780753,31.391867290959755,25.27583157819248,37.24859146798448,43.11852751989906,4602.425867335037,17.192746641475665,63.69884000231042,3.066501846822126,8.08089996218874,6.771223062249953
Bhakkar,Bhakkar,Phalsa,2020-21,Kharif,2.582794,26.13,maund/acre,2020-21(1).pdf,87,current,0.2677410309335358,0.5171964067650271,0.2041950635418338,0.399326313823646,0.169243043853079,0.3487956959489641,0.3080479720839978,0.5245232437413483,-0.3080479720839978,-0.1279737553016655,-14.0920413439467,-7.391373816299347,-21.811515190254013,-16.639702488232256,7.719473846307306,13.535684397036214,388.7615867495713,29.73291722414752,23.60935005656815,35.50924711405504,50.21233530223393,4435.369727373094,25.63160359057615,45.53904927822017,3.8457329597097214,8.06959084157948,18.819214794287902
Chiniot,Chiniot,Phalsa,2020-21,Kharif,2.766644,27.99,maund/acre,2020-21(1).pdf,87,current,0.427389169416524,0.7195946964167218,0.3136536856584713,0.583634744788936,0.2902415828432139,0.5218306073312635,0.4302460912052679,0.6582059914198327,-0.4302460912052679,-0.2132342838586967,-10.405201931676478,-6.1287761352025685,-17.616634554950238,-13.486529586768947,7.21143262327371,12.086851774391622,447.4862317045743,28.940042805133523,23.08405743723374,34.6695392377693,54.06307825474109,4349.081598973148,22.72814039618662,35.30343277667729,7.8960926228494355,7.877132958438076,21.451442596406565
Dera Ghazi Khan,D.G. Khan,Phalsa,2020-21,Kharif,3.32017,33.59,maund/acre,2020-21(1).pdf,87,current,0.2605267441145016,0.4857314864476798,0.1894784456875619,0.3565238366108912,0.1600480053177018,0.3256022183304664,0.3099297370651747,0.5005921082091043,-0.3099297370651747,-0.1291832894934108,-10.51651486098478,-6.245255719782756,-18.42651061590908,-14.223220492913358,7.909995754924287,12.32571074157239,326.93065849517905,28.660122051674183,23.10791487445366,33.90486838615741,49.51596784675797,4529.872954523174,25.527653767771543,46.5829032522787,7.373084986899171,7.906591022216554,19.7663291684013
Faisalabad,Faisalabad,Phalsa,2020-21,Kharif,4.151,4151.0,kg/ha,2020-21(1).pdf,88,current,0.3923648106035848,0.671587008352666,0.2934021014727114,0.553899266512055,0.2618015224454051,0.4795587924221331,0.4034241000772103,0.6255608134939393,-0.4034241000772103,-0.194516916123775,-10.28326484816716,-6.171266617965713,-17.489588740044955,-13.191197449131865,7.206323891877794,11.842196641375484,315.549543341878,29.153874678203582,23.245777268874477,34.96147517582276,52.87558831836779,4370.08788951404,22.024077833966064,36.36885306857226,6.953568654189313,7.917622652362517,20.696755361750604
Gujranwala,Gujranwala,Phalsa,2020-21,Kharif,2.389059,24.17,maund/acre,2020-21(1).pdf,87,current,0.394276261841833,0.7952614153795087,0.2785920482852004,0.7854442489879022,0.245016874996346,0.5665970621837169,0.3977539321467843,0.7079167513300364,-0.3977539321467843,-0.0912592908932339,-10.565897724851986,-5.200046345109036,-18.53344196759592,-13.258625082298856,7.967544242743906,13.825612373443198,712.9788570988484,27.605215172017484,21.894691238030617,33.32665423876243,60.211072377865726,4217.89913850212,24.485235683249314,35.590715356752916,9.330766572438673,7.846875770874078,23.106470036221104
Hafizabad,Hafizabad,Phalsa,2020-21,Kharif,7.378705,74.65,maund/acre,2020-21(1).pdf,87,current,0.3734883168706601,0.771798062366316,0.2614524224166156,0.5938751291594031,0.233107801850501,0.554436410515393,0.3834159011915025,0.6843187668453542,-0.3834159011915025,-0.1079128866465239,-10.755351047213388,-5.510330011887593,-18.652375974367708,-13.35960391789651,7.897024927154278,13.50441043044095,733.3940343879826,27.99513623698729,22.2558521063493,33.66819769775284,59.34527857223896,4263.847070016377,23.84118110521354,35.09881078182536,8.466257141362679,8.067641986877911,21.369870737632013
Jhang,Jhang,Phalsa,2020-21,Kharif,2.766644,27.99,maund/acre,2020-21(1).pdf,87,current,0.3744024018894641,0.6859781201766676,0.277457867036358,0.5380969634997859,0.241110468286467,0.4836468981133747,0.3909559158047245,0.6350090905784692,-0.3909559158047245,-0.1785369822972604,-11.457256726348572,-6.460660884208046,-19.113870439139067,-14.5203910555681,7.656613712790516,12.87850271326973,333.3373136745605,29.770169787823637,23.80512573235256,35.57842447288738,50.86442424450763,4437.653703830106,23.65182527947516,39.0487832927443,19.239098172034044,7.87153476162931,19.996877511508462
Kasur,Kasur,Phalsa,2020-21,Kharif,3.965621,40.12,maund/acre,2020-21(1).pdf,87,current,0.4022969153568801,0.7249748453681486,0.3034494539232951,0.66796240502264,0.2639109777884174,0.5164048559250938,0.4103345018945754,0.703595417283554,-0.4103345018945754,-0.1592128640902065,-9.804047239475072,-4.970192296537557,-17.541163758302865,-12.918826634108232,7.73711651882778,13.34631450899859,390.0478625206311,28.558919398463008,22.707982828926895,34.397836597303986,55.78725933413832,4318.000732030494,22.308565977044726,35.52332212062098,7.3382064477110305,7.854819261245139,21.421691915340016
Khanewal,Khanewal,Phalsa,2020-21,Kharif,2.121192,21.46,maund/acre,2020-21(1).pdf,87,current,0.3735560864616454,0.6897543539245728,0.2890286605143267,0.5600306748862631,0.2407067230610928,0.4807739028990932,0.3854722194849382,0.6283097353595171,-0.3854722194849382,-0.156436858550911,-9.893771868501188,-5.4439036986318055,-17.766692190475275,-13.268647337672713,7.872920321974107,13.52275388854367,254.68022951236816,30.27956125062753,24.256208271158265,36.18222992670315,48.691761445976034,4502.322916943818,23.503567755090092,38.05649405155875,19.786678780291243,7.633119598678892,21.627413834124713
Lahore,Lahore,Phalsa,2020-21,Kharif,1.937342,19.6,maund/acre,2020-21(1).pdf,87,current,0.3691965118938089,0.6827749203451,0.2765486092505299,0.608714019105955,0.2364371410546349,0.4752215410002235,0.3834949408889215,0.6663685185937303,-0.3834949408889215,-0.1402609391063862,-10.230505260627847,-5.698703247115408,-17.86155176837471,-13.321079761660632,7.631046507746758,12.800857115330174,487.78854041072407,28.17390812091064,22.383415134974832,33.996488801145546,57.665893190714094,4265.522065694321,23.076009321757297,34.78980299544138,7.9038899091368515,7.799288083524404,21.643877512099156
Lodhran,Lodhran,Phalsa,2020-21,Kharif,3.873696,39.19,maund/acre,2020-21(1).pdf,87,current,0.3915108132544144,0.7131126268856816,0.3050736706137941,0.637290501105838,0.2569157920721888,0.501673858965921,0.3999049255209416,0.6484116972047603,-0.3999049255209416,-0.1557198213259711,-9.124887271093176,-4.0073576427955615,-17.54462575481496,-12.66976866411894,8.41973848372176,15.131279944336429,154.7663521720195,30.68958607847736,24.78333020124072,36.65041924903105,46.91899697096937,4558.532604329584,23.217835758384222,39.90130627394911,7.25322511488862,7.609929988934917,21.97338927218241
Mianwali,Mianwali,Phalsa,2020-21,Kharif,6.179727,62.52,maund/acre,2020-21(1).pdf,87,current,0.2777413209737275,0.5426478842458478,0.2046916416300678,0.4183631306275897,0.1693384980964045,0.3549300238923584,0.3227068769358377,0.5277649946378671,-0.3227068769358377,-0.1104775492509509,-10.58539670461824,-5.7085600314645015,-18.29802573546928,-13.45246156317024,7.712629030851095,12.566833753780395,503.66946201298725,28.05435747761852,22.442891338561505,33.286743890835545,53.31815847566046,4290.784460213478,27.470172674406033,41.02359041585451,9.132352188903923,7.735818393303665,24.338473447432776
Multan,Multan,Phalsa,2020-21,Kharif,1.855302,18.77,maund/acre,2020-21(1).pdf,87,current,0.3830473682078258,0.6735482531980751,0.2955458768992651,0.5488283083573768,0.2488363817381892,0.4648062604627793,0.3957087919574443,0.6278341940227765,-0.3957087919574443,-0.1415078866815464,-9.576131699006176,-4.880428347372468,-17.640258694930512,-13.230878899948609,8.064126995924346,13.824750388259815,233.626937789322,30.59146868900958,24.67141868763871,36.46087730166253,48.27105626390608,4541.878963668472,23.345106464241926,36.56047771758983,13.74251117950791,7.822496947422882,21.777401733631205
Muzaffargarh,Muzaffargarh,Phalsa,2020-21,Kharif,3.515881,35.57,maund/acre,2020-21(1).pdf,87,current,0.3570525229056383,0.6202377644776803,0.3075314978004049,3.23215477362942,0.2313843006963933,0.4240770779574139,0.3659404195143197,0.5865676310979548,-0.3659404195143197,-0.1106657751360807,-10.881258216769304,-6.546428429109391,-18.58062094278705,-14.41377523069273,7.699362726017765,12.59920285208581,287.403350028745,30.359119041374296,24.47541606236924,36.21746091614968,50.08759471351514,4537.2695903086615,26.08235207527239,37.969410723269775,7.650390303924253,7.857861348391416,23.2600493218038
